gene,chr_scaff_name
ENSMMUG00000056284,3
ENSMMUG00000022699,3
ENSMMUG00000057494,3
ENSMMUG00000035725,1
ENSMMUG00000053608,5
ENSMMUG00000017649,4
ENSMMUG00000048577,3
ENSMMUG00000050757,1
ENSMMUG00000054505,3
ENSMMUG00000015516,3
ENSMMUG00000024348,5
ENSMMUG00000055370,3
ENSMMUG00000056198,1
ENSMMUG00000011434,1
ENSMMUG00000013990,4
ENSMMUG00000059030,5
ENSMMUG00000058395,1
ENSMMUG00000030357,5
ENSMMUG00000037037,3
ENSMMUG00000062211,3
ENSMMUG00000057993,3
ENSMMUG00000006309,5
ENSMMUG00000007399,3
ENSMMUG00000033015,3
ENSMMUG00000001817,1
ENSMMUG00000013649,1
ENSMMUG00000003863,4
ENSMMUG00000012561,5
ENSMMUG00000059948,3
ENSMMUG00000055612,3
ENSMMUG00000005032,4
ENSMMUG00000061041,3
ENSMMUG00000027369,4
ENSMMUG00000004758,1
ENSMMUG00000006422,4
ENSMMUG00000041361,4
ENSMMUG00000002948,2
ENSMMUG00000050269,3
ENSMMUG00000015282,3
ENSMMUG00000058360,3
ENSMMUG00000022114,3
ENSMMUG00000057838,3
ENSMMUG00000055405,1
ENSMMUG00000047349,3
ENSMMUG00000051122,3
ENSMMUG00000058965,1
ENSMMUG00000062235,4
ENSMMUG00000023203,1
ENSMMUG00000005299,3
ENSMMUG00000043894,3
ENSMMUG00000004800,2
ENSMMUG00000055206,2
ENSMMUG00000047885,3
ENSMMUG00000012322,1
ENSMMUG00000063476,2
ENSMMUG00000053816,3
ENSMMUG00000026909,4
ENSMMUG00000031775,3
ENSMMUG00000013091,2
ENSMMUG00000060028,3
ENSMMUG00000051849,3
ENSMMUG00000012648,3
ENSMMUG00000057650,1
ENSMMUG00000008392,5
ENSMMUG00000015284,3
ENSMMUG00000059234,3
ENSMMUG00000040188,2
ENSMMUG00000035909,1
ENSMMUG00000011435,1
ENSMMUG00000016017,3
ENSMMUG00000062393,3
ENSMMUG00000003859,4
ENSMMUG00000052745,2
ENSMMUG00000056097,1
ENSMMUG00000007470,3
ENSMMUG00000062258,3
ENSMMUG00000054273,4
ENSMMUG00000014537,2
ENSMMUG00000021359,5
ENSMMUG00000064823,3
ENSMMUG00000042699,1
ENSMMUG00000017817,1
ENSMMUG00000017050,3
ENSMMUG00000007266,1
ENSMMUG00000059742,5
ENSMMUG00000020043,3
ENSMMUG00000035422,5
ENSMMUG00000022697,3
ENSMMUG00000053756,2
ENSMMUG00000036716,4
ENSMMUG00000052675,5
ENSMMUG00000005434,4
ENSMMUG00000043479,5
ENSMMUG00000016286,3
ENSMMUG00000022083,4
ENSMMUG00000051608,5
ENSMMUG00000017049,3
ENSMMUG00000059079,4
ENSMMUG00000017570,3
ENSMMUG00000055584,1
ENSMMUG00000013962,1
ENSMMUG00000064831,4
ENSMMUG00000064186,5
ENSMMUG00000004300,3
ENSMMUG00000063012,1
ENSMMUG00000003861,4
ENSMMUG00000022696,3
ENSMMUG00000059492,1
ENSMMUG00000010708,2
ENSMMUG00000042793,3
ENSMMUG00000056627,5
ENSMMUG00000019058,1
ENSMMUG00000015320,4
ENSMMUG00000052519,3
ENSMMUG00000064876,3
ENSMMUG00000003858,4
ENSMMUG00000017045,3
ENSMMUG00000013502,5
ENSMMUG00000012563,5
ENSMMUG00000060488,5
ENSMMUG00000063956,1
ENSMMUG00000002952,2
ENSMMUG00000003637,3
ENSMMUG00000005129,1
ENSMMUG00000048263,5
ENSMMUG00000046388,3
ENSMMUG00000057740,4
ENSMMUG00000060919,5
ENSMMUG00000027981,5
ENSMMUG00000064681,1
ENSMMUG00000011764,3
ENSMMUG00000063357,3
ENSMMUG00000055205,5
ENSMMUG00000001560,3
ENSMMUG00000001690,1
ENSMMUG00000062408,5
ENSMMUG00000006696,3
ENSMMUG00000050730,5
ENSMMUG00000054333,3
ENSMMUG00000054370,3
ENSMMUG00000010852,1
ENSMMUG00000053881,5
ENSMMUG00000023657,3
ENSMMUG00000019098,1
ENSMMUG00000016014,1
ENSMMUG00000057349,5
ENSMMUG00000014540,2
ENSMMUG00000046720,5
ENSMMUG00000064238,3
ENSMMUG00000063778,3
ENSMMUG00000064386,5
ENSMMUG00000056921,5
ENSMMUG00000026795,5
ENSMMUG00000059490,5
ENSMMUG00000063292,3
ENSMMUG00000023656,3
ENSMMUG00000064107,5
ENSMMUG00000020692,5
ENSMMUG00000057068,1
ENSMMUG00000005340,4
ENSMMUG00000061581,5
ENSMMUG00000057992,1
ENSMMUG00000058269,3
ENSMMUG00000050685,1
ENSMMUG00000003128,3
ENSMMUG00000030042,5
ENSMMUG00000055568,3
ENSMMUG00000040388,4
ENSMMUG00000051032,3
ENSMMUG00000017041,3
ENSMMUG00000056744,3
ENSMMUG00000062116,3
ENSMMUG00000057113,2
ENSMMUG00000004491,4
ENSMMUG00000022417,5
ENSMMUG00000063355,1
ENSMMUG00000059620,3
ENSMMUG00000023654,3
ENSMMUG00000037761,3
ENSMMUG00000017401,5
ENSMMUG00000001562,3
ENSMMUG00000052682,3
ENSMMUG00000001841,5
ENSMMUG00000057211,3
ENSMMUG00000059019,3
ENSMMUG00000064630,1
ENSMMUG00000053344,2
ENSMMUG00000058459,3
ENSMMUG00000055032,2
ENSMMUG00000046728,3
ENSMMUG00000006171,1
ENSMMUG00000010706,2
ENSMMUG00000011761,3
ENSMMUG00000058127,1
ENSMMUG00000022695,3
ENSMMUG00000060916,2
ENSMMUG00000002836,2
ENSMMUG00000014564,2
ENSMMUG00000062345,1
ENSMMUG00000021820,1
ENSMMUG00000056912,3
ENSMMUG00000049759,5
ENSMMUG00000001686,1
ENSMMUG00000009033,5
ENSMMUG00000007273,1
ENSMMUG00000051073,2
ENSMMUG00000023653,3
ENSMMUG00000006205,3
ENSMMUG00000052360,1
ENSMMUG00000043482,3
ENSMMUG00000009917,3
ENSMMUG00000002833,2
ENSMMUG00000057278,1
ENSMMUG00000058665,1
ENSMMUG00000011702,5
ENSMMUG00000011602,3
ENSMMUG00000010849,1
ENSMMUG00000012427,3
ENSMMUG00000016817,3
ENSMMUG00000064085,3
ENSMMUG00000058690,3
ENSMMUG00000027207,3
ENSMMUG00000053221,1
ENSMMUG00000028411,3
ENSMMUG00000049975,3
ENSMMUG00000059928,3
ENSMMUG00000036741,3
ENSMMUG00000061874,1
ENSMMUG00000042537,1
ENSMMUG00000007767,1
ENSMMUG00000051969,3
ENSMMUG00000012432,3
ENSMMUG00000056548,1
ENSMMUG00000062510,5
ENSMMUG00000046787,2
ENSMMUG00000011758,3
ENSMMUG00000044930,4
ENSMMUG00000015685,3
ENSMMUG00000060755,7
ENSMMUG00000059550,3
ENSMMUG00000037624,3
ENSMMUG00000036736,4
ENSMMUG00000051438,1
ENSMMUG00000055818,5
ENSMMUG00000003840,3
ENSMMUG00000064731,5
ENSMMUG00000053698,3
ENSMMUG00000062159,2
ENSMMUG00000019697,2
ENSMMUG00000054290,3
ENSMMUG00000008640,1
ENSMMUG00000063972,5
ENSMMUG00000061998,5
ENSMMUG00000010336,3
ENSMMUG00000003850,4
ENSMMUG00000053526,2
ENSMMUG00000021999,5
ENSMMUG00000020088,3
ENSMMUG00000012435,3
ENSMMUG00000012032,2
ENSMMUG00000017393,5
ENSMMUG00000026747,5
ENSMMUG00000005344,4
ENSMMUG00000059035,1
ENSMMUG00000056317,5
ENSMMUG00000014582,2
ENSMMUG00000033542,1
ENSMMUG00000052063,5
ENSMMUG00000000223,4
ENSMMUG00000011066,5
ENSMMUG00000021998,5
ENSMMUG00000014013,1
ENSMMUG00000059489,1
ENSMMUG00000053665,5
ENSMMUG00000056543,5
ENSMMUG00000009564,2
ENSMMUG00000025266,5
ENSMMUG00000004236,3
ENSMMUG00000004719,3
ENSMMUG00000060707,3
ENSMMUG00000003843,3
ENSMMUG00000014584,2
ENSMMUG00000060639,5
ENSMMUG00000054133,1
ENSMMUG00000000517,3
ENSMMUG00000037700,5
ENSMMUG00000054013,5
ENSMMUG00000051329,5
ENSMMUG00000051461,5
ENSMMUG00000051830,5
ENSMMUG00000058683,3
ENSMMUG00000055932,5
ENSMMUG00000056698,5
ENSMMUG00000062329,5
ENSMMUG00000049109,5
ENSMMUG00000031526,2
ENSMMUG00000052650,3
ENSMMUG00000054853,3
ENSMMUG00000051388,3
ENSMMUG00000011062,5
ENSMMUG00000063075,5
ENSMMUG00000017114,1
ENSMMUG00000052882,5
ENSMMUG00000062962,3
ENSMMUG00000058208,4
ENSMMUG00000034845,5
ENSMMUG00000057887,3
ENSMMUG00000057297,2
ENSMMUG00000048526,3
ENSMMUG00000003429,3
ENSMMUG00000001824,5
ENSMMUG00000061649,1
ENSMMUG00000014899,4
ENSMMUG00000060878,3
ENSMMUG00000056270,3
ENSMMUG00000014589,2
ENSMMUG00000053372,3
ENSMMUG00000021762,5
ENSMMUG00000049829,3
ENSMMUG00000012550,3
ENSMMUG00000004975,3
ENSMMUG00000059074,5
ENSMMUG00000053045,5
ENSMMUG00000049861,5
ENSMMUG00000000822,2
ENSMMUG00000033837,3
ENSMMUG00000032849,5
ENSMMUG00000009418,2
ENSMMUG00000031794,2
ENSMMUG00000007951,5
ENSMMUG00000065311,3
ENSMMUG00000056530,4
ENSMMUG00000035487,4
ENSMMUG00000003552,5
ENSMMUG00000020979,2
ENSMMUG00000003430,3
ENSMMUG00000061235,3
ENSMMUG00000012547,3
ENSMMUG00000055376,5
ENSMMUG00000018085,3
ENSMMUG00000027662,5
ENSMMUG00000049531,4
ENSMMUG00000057136,3
ENSMMUG00000055577,5
ENSMMUG00000036161,4
ENSMMUG00000032928,5
ENSMMUG00000055441,5
ENSMMUG00000039124,4
ENSMMUG00000011059,5
ENSMMUG00000056091,3
ENSMMUG00000057409,5
ENSMMUG00000036622,4
ENSMMUG00000053915,1
ENSMMUG00000015668,1
ENSMMUG00000049377,8
ENSMMUG00000051046,5
ENSMMUG00000026241,4
ENSMMUG00000057102,1
ENSMMUG00000059736,8
ENSMMUG00000020980,2
ENSMMUG00000019983,3
ENSMMUG00000054016,1
ENSMMUG00000056273,4
ENSMMUG00000019275,4
ENSMMUG00000052826,3
ENSMMUG00000009820,5
ENSMMUG00000060735,6
ENSMMUG00000054134,1
ENSMMUG00000039058,5
ENSMMUG00000060740,1
ENSMMUG00000033704,4
ENSMMUG00000006369,1
ENSMMUG00000062440,3
ENSMMUG00000055636,4
ENSMMUG00000037429,1
ENSMMUG00000023333,5
ENSMMUG00000012541,3
ENSMMUG00000059403,2
ENSMMUG00000056674,3
ENSMMUG00000052165,4
ENSMMUG00000020418,3
ENSMMUG00000019273,4
ENSMMUG00000003432,3
ENSMMUG00000020086,3
ENSMMUG00000022355,5
ENSMMUG00000060818,3
ENSMMUG00000056024,2
ENSMMUG00000004924,8
ENSMMUG00000018084,3
ENSMMUG00000063080,3
ENSMMUG00000048378,5
ENSMMUG00000035975,3
ENSMMUG00000018842,3
ENSMMUG00000061627,8
ENSMMUG00000034355,8
ENSMMUG00000037755,2
ENSMMUG00000043152,4
ENSMMUG00000062454,3
ENSMMUG00000039009,3
ENSMMUG00000056421,8
ENSMMUG00000006648,2
ENSMMUG00000056818,3
ENSMMUG00000025279,3
ENSMMUG00000006771,3
ENSMMUG00000064693,1
ENSMMUG00000016200,2
ENSMMUG00000051654,5
ENSMMUG00000013071,5
ENSMMUG00000063351,2
ENSMMUG00000007362,3
ENSMMUG00000005575,4
ENSMMUG00000003433,3
ENSMMUG00000016476,2
ENSMMUG00000007766,1
ENSMMUG00000007387,2
ENSMMUG00000061164,2
ENSMMUG00000052474,2
ENSMMUG00000002987,3
ENSMMUG00000017137,4
ENSMMUG00000049382,3
ENSMMUG00000050932,2
ENSMMUG00000055505,3
ENSMMUG00000062555,2
ENSMMUG00000030139,5
ENSMMUG00000013858,1
ENSMMUG00000023954,5
ENSMMUG00000062915,2
ENSMMUG00000064357,2
ENSMMUG00000034526,5
ENSMMUG00000059884,2
ENSMMUG00000064837,2
ENSMMUG00000037299,2
ENSMMUG00000000033,4
ENSMMUG00000063228,2
ENSMMUG00000064521,6
ENSMMUG00000001740,7
ENSMMUG00000059163,4
ENSMMUG00000042979,2
ENSMMUG00000060612,2
ENSMMUG00000016480,2
ENSMMUG00000006767,3
ENSMMUG00000054636,3
ENSMMUG00000054039,2
ENSMMUG00000011632,5
ENSMMUG00000028689,2
ENSMMUG00000008632,3
ENSMMUG00000062507,3
ENSMMUG00000055530,2
ENSMMUG00000060395,3
ENSMMUG00000051370,3
ENSMMUG00000019261,4
ENSMMUG00000061493,3
ENSMMUG00000012539,3
ENSMMUG00000062338,2
ENSMMUG00000053154,2
ENSMMUG00000062515,7
ENSMMUG00000007765,1
ENSMMUG00000051890,3
ENSMMUG00000018081,3
ENSMMUG00000014171,6
ENSMMUG00000003999,4
ENSMMUG00000010539,1
ENSMMUG00000054412,2
ENSMMUG00000052200,3
ENSMMUG00000037458,1
ENSMMUG00000011633,5
ENSMMUG00000055715,3
ENSMMUG00000048420,3
ENSMMUG00000044412,2
ENSMMUG00000001302,2
ENSMMUG00000059293,2
ENSMMUG00000006766,3
ENSMMUG00000010345,4
ENSMMUG00000000872,4
ENSMMUG00000015242,5
ENSMMUG00000057602,2
ENSMMUG00000022766,3
ENSMMUG00000051863,2
ENSMMUG00000056070,7
ENSMMUG00000057444,6
ENSMMUG00000060163,4
ENSMMUG00000057938,7
ENSMMUG00000050950,2
ENSMMUG00000018455,1
ENSMMUG00000047592,4
ENSMMUG00000016544,7
ENSMMUG00000049226,2
ENSMMUG00000052713,6
ENSMMUG00000011634,5
ENSMMUG00000036502,7
ENSMMUG00000061950,2
ENSMMUG00000011134,2
ENSMMUG00000020565,3
ENSMMUG00000053693,7
ENSMMUG00000054883,3
ENSMMUG00000050626,4
ENSMMUG00000057989,9
ENSMMUG00000057190,2
ENSMMUG00000058633,4
ENSMMUG00000007866,2
ENSMMUG00000039167,3
ENSMMUG00000065076,1
ENSMMUG00000042009,4
ENSMMUG00000006659,7
ENSMMUG00000063203,7
ENSMMUG00000007865,2
ENSMMUG00000061856,9
ENSMMUG00000058308,2
ENSMMUG00000012473,7
ENSMMUG00000058997,6
ENSMMUG00000012529,3
ENSMMUG00000007805,5
ENSMMUG00000062007,9
ENSMMUG00000057951,3
ENSMMUG00000063188,2
ENSMMUG00000003353,2
ENSMMUG00000034684,5
ENSMMUG00000011050,2
ENSMMUG00000051559,1
ENSMMUG00000047630,1
ENSMMUG00000057307,6
ENSMMUG00000053916,9
ENSMMUG00000011670,4
ENSMMUG00000020374,7
ENSMMUG00000064988,1
ENSMMUG00000026913,1
ENSMMUG00000063025,6
ENSMMUG00000018050,5
ENSMMUG00000018079,3
ENSMMUG00000051866,1
ENSMMUG00000015244,5
ENSMMUG00000027103,1
ENSMMUG00000051061,6
ENSMMUG00000047299,9
ENSMMUG00000058274,5
ENSMMUG00000060960,2
ENSMMUG00000022764,3
ENSMMUG00000063795,7
ENSMMUG00000007460,7
ENSMMUG00000034757,3
ENSMMUG00000061179,9
ENSMMUG00000053450,1
ENSMMUG00000013325,7
ENSMMUG00000056041,9
ENSMMUG00000064032,1
ENSMMUG00000050660,7
ENSMMUG00000055470,6
ENSMMUG00000036401,7
ENSMMUG00000058887,2
ENSMMUG00000058398,9
ENSMMUG00000035796,6
ENSMMUG00000060970,5
ENSMMUG00000007278,1
ENSMMUG00000043857,5
ENSMMUG00000006823,3
ENSMMUG00000003565,7
ENSMMUG00000019784,5
ENSMMUG00000057625,1
ENSMMUG00000061318,6
ENSMMUG00000003742,2
ENSMMUG00000029177,7
ENSMMUG00000056107,1
ENSMMUG00000049568,9
ENSMMUG00000050587,3
ENSMMUG00000016912,6
ENSMMUG00000062681,2
ENSMMUG00000052670,1
ENSMMUG00000061131,4
ENSMMUG00000036309,5
ENSMMUG00000064343,7
ENSMMUG00000015169,7
ENSMMUG00000064839,3
ENSMMUG00000001125,3
ENSMMUG00000050150,2
ENSMMUG00000007279,1
ENSMMUG00000063435,4
ENSMMUG00000050522,1
ENSMMUG00000015246,5
ENSMMUG00000016563,1
ENSMMUG00000004774,6
ENSMMUG00000057203,4
ENSMMUG00000013718,4
ENSMMUG00000043135,2
ENSMMUG00000062860,3
ENSMMUG00000022437,1
ENSMMUG00000049424,4
ENSMMUG00000009693,2
ENSMMUG00000063812,2
ENSMMUG00000011819,7
ENSMMUG00000010788,3
ENSMMUG00000058672,2
ENSMMUG00000016552,7
ENSMMUG00000003629,5
ENSMMUG00000050825,1
ENSMMUG00000012470,4
ENSMMUG00000012528,3
ENSMMUG00000057980,7
ENSMMUG00000050287,2
ENSMMUG00000061403,9
ENSMMUG00000033106,2
ENSMMUG00000057439,2
ENSMMUG00000003567,7
ENSMMUG00000055165,2
ENSMMUG00000016556,7
ENSMMUG00000032881,5
ENSMMUG00000064214,4
ENSMMUG00000049790,2
ENSMMUG00000034769,2
ENSMMUG00000035116,5
ENSMMUG00000059579,7
ENSMMUG00000063460,5
ENSMMUG00000032238,1
ENSMMUG00000064897,3
ENSMMUG00000010137,8
ENSMMUG00000023045,2
ENSMMUG00000054844,5
ENSMMUG00000054119,3
ENSMMUG00000049541,2
ENSMMUG00000016803,3
ENSMMUG00000053633,7
ENSMMUG00000031811,2
ENSMMUG00000012151,2
ENSMMUG00000052518,7
ENSMMUG00000013716,4
ENSMMUG00000000706,2
ENSMMUG00000021034,6
ENSMMUG00000018058,3
ENSMMUG00000032675,3
ENSMMUG00000057486,2
ENSMMUG00000007280,1
ENSMMUG00000010444,5
ENSMMUG00000011774,8
ENSMMUG00000019371,4
ENSMMUG00000009971,7
ENSMMUG00000014489,1
ENSMMUG00000004419,4
ENSMMUG00000012963,2
ENSMMUG00000055247,3
ENSMMUG00000018051,5
ENSMMUG00000053529,3
ENSMMUG00000009765,2
ENSMMUG00000013847,2
ENSMMUG00000061981,4
ENSMMUG00000052626,4
ENSMMUG00000060157,5
ENSMMUG00000061337,6
ENSMMUG00000054109,3
ENSMMUG00000019473,5
ENSMMUG00000051895,6
ENSMMUG00000045852,3
ENSMMUG00000064157,4
ENSMMUG00000001044,7
ENSMMUG00000047476,2
ENSMMUG00000050310,5
ENSMMUG00000050069,2
ENSMMUG00000001649,3
ENSMMUG00000056770,4
ENSMMUG00000011829,7
ENSMMUG00000032870,3
ENSMMUG00000004458,5
ENSMMUG00000021149,4
ENSMMUG00000051619,1
ENSMMUG00000036407,3
ENSMMUG00000003494,2
ENSMMUG00000011027,6
ENSMMUG00000034996,4
ENSMMUG00000010846,3
ENSMMUG00000065141,3
ENSMMUG00000055556,2
ENSMMUG00000017806,4
ENSMMUG00000063746,5
ENSMMUG00000019092,5
ENSMMUG00000000880,3
ENSMMUG00000006691,4
ENSMMUG00000061059,5
ENSMMUG00000004416,4
ENSMMUG00000059875,2
ENSMMUG00000050459,3
ENSMMUG00000056170,2
ENSMMUG00000013814,7
ENSMMUG00000058668,2
ENSMMUG00000007403,4
ENSMMUG00000058903,2
ENSMMUG00000062652,3
ENSMMUG00000011090,2
ENSMMUG00000032973,3
ENSMMUG00000050983,1
ENSMMUG00000055790,3
ENSMMUG00000049918,3
ENSMMUG00000009974,7
ENSMMUG00000027032,4
ENSMMUG00000058772,5
ENSMMUG00000064213,3
ENSMMUG00000057071,7
ENSMMUG00000040740,5
ENSMMUG00000021684,3
ENSMMUG00000054786,7
ENSMMUG00000047410,3
ENSMMUG00000049334,7
ENSMMUG00000054478,7
ENSMMUG00000052184,1
ENSMMUG00000060510,4
ENSMMUG00000064736,1
ENSMMUG00000027499,4
ENSMMUG00000062997,3
ENSMMUG00000016487,7
ENSMMUG00000025035,3
ENSMMUG00000023258,7
ENSMMUG00000055844,1
ENSMMUG00000004712,8
ENSMMUG00000004605,3
ENSMMUG00000003697,5
ENSMMUG00000042472,3
ENSMMUG00000005452,2
ENSMMUG00000037827,7
ENSMMUG00000060896,7
ENSMMUG00000008329,3
ENSMMUG00000060998,7
ENSMMUG00000042412,6
ENSMMUG00000060787,3
ENSMMUG00000029343,7
ENSMMUG00000063155,7
ENSMMUG00000061831,5
ENSMMUG00000012421,4
ENSMMUG00000058383,3
ENSMMUG00000063136,7
ENSMMUG00000008133,4
ENSMMUG00000038103,5
ENSMMUG00000056190,7
ENSMMUG00000037703,5
ENSMMUG00000004600,3
ENSMMUG00000044581,7
ENSMMUG00000003722,3
ENSMMUG00000065022,7
ENSMMUG00000001047,7
ENSMMUG00000008398,5
ENSMMUG00000061833,7
ENSMMUG00000007586,3
ENSMMUG00000063684,3
ENSMMUG00000053251,10
ENSMMUG00000008616,2
ENSMMUG00000062708,7
ENSMMUG00000062608,3
ENSMMUG00000059296,3
ENSMMUG00000013372,2
ENSMMUG00000007821,3
ENSMMUG00000014486,1
ENSMMUG00000011236,1
ENSMMUG00000000277,7
ENSMMUG00000020861,5
ENSMMUG00000034027,3
ENSMMUG00000019999,8
ENSMMUG00000001616,1
ENSMMUG00000023041,7
ENSMMUG00000049891,7
ENSMMUG00000053302,3
ENSMMUG00000057707,3
ENSMMUG00000010139,8
ENSMMUG00000043099,3
ENSMMUG00000014038,2
ENSMMUG00000065259,3
ENSMMUG00000051379,2
ENSMMUG00000059764,3
ENSMMUG00000054906,6
ENSMMUG00000053518,3
ENSMMUG00000058781,4
ENSMMUG00000061937,4
ENSMMUG00000022925,2
ENSMMUG00000062991,3
ENSMMUG00000058207,8
ENSMMUG00000011782,7
ENSMMUG00000050613,3
ENSMMUG00000036797,7
ENSMMUG00000053928,4
ENSMMUG00000031780,2
ENSMMUG00000012419,4
ENSMMUG00000017270,3
ENSMMUG00000004025,7
ENSMMUG00000007154,5
ENSMMUG00000056914,4
ENSMMUG00000054376,8
ENSMMUG00000053087,3
ENSMMUG00000010576,7
ENSMMUG00000012066,3
ENSMMUG00000009764,2
ENSMMUG00000065271,3
ENSMMUG00000040979,2
ENSMMUG00000004921,2
ENSMMUG00000062903,3
ENSMMUG00000061710,9
ENSMMUG00000012417,4
ENSMMUG00000055179,2
ENSMMUG00000061567,2
ENSMMUG00000052042,3
ENSMMUG00000055896,4
ENSMMUG00000020000,8
ENSMMUG00000020184,3
ENSMMUG00000021275,8
ENSMMUG00000056354,3
ENSMMUG00000001003,3
ENSMMUG00000053203,3
ENSMMUG00000052849,3
ENSMMUG00000034131,8
ENSMMUG00000048466,4
ENSMMUG00000020860,5
ENSMMUG00000001336,6
ENSMMUG00000054417,3
ENSMMUG00000017711,8
ENSMMUG00000041095,4
ENSMMUG00000001614,1
ENSMMUG00000011668,4
ENSMMUG00000053229,8
ENSMMUG00000004683,2
ENSMMUG00000054848,3
ENSMMUG00000061320,4
ENSMMUG00000064573,8
ENSMMUG00000052512,8
ENSMMUG00000014804,3
ENSMMUG00000051330,8
ENSMMUG00000057299,2
ENSMMUG00000054672,2
ENSMMUG00000058543,8
ENSMMUG00000000278,7
ENSMMUG00000015734,4
ENSMMUG00000018057,3
ENSMMUG00000008620,2
ENSMMUG00000052238,2
ENSMMUG00000004690,4
ENSMMUG00000065134,1
ENSMMUG00000004027,7
ENSMMUG00000055749,3
ENSMMUG00000060548,8
ENSMMUG00000000186,7
ENSMMUG00000003701,3
ENSMMUG00000006650,7
ENSMMUG00000009760,2
ENSMMUG00000016922,5
ENSMMUG00000020183,3
ENSMMUG00000054226,8
ENSMMUG00000010787,3
ENSMMUG00000052488,8
ENSMMUG00000039544,8
ENSMMUG00000050802,3
ENSMMUG00000061102,8
ENSMMUG00000060099,3
ENSMMUG00000059114,8
ENSMMUG00000060248,1
ENSMMUG00000063781,8
ENSMMUG00000064967,3
ENSMMUG00000054742,8
ENSMMUG00000053463,3
ENSMMUG00000007162,5
ENSMMUG00000010578,7
ENSMMUG00000059499,1
ENSMMUG00000031372,1
ENSMMUG00000028019,5
ENSMMUG00000058458,6
ENSMMUG00000056150,2
ENSMMUG00000049881,8
ENSMMUG00000054485,5
ENSMMUG00000058845,3
ENSMMUG00000018517,8
ENSMMUG00000051296,5
ENSMMUG00000063658,1
ENSMMUG00000055783,1
ENSMMUG00000023138,4
ENSMMUG00000018053,3
ENSMMUG00000058865,1
ENSMMUG00000000330,6
ENSMMUG00000016915,6
ENSMMUG00000008865,2
ENSMMUG00000025764,5
ENSMMUG00000031378,1
ENSMMUG00000054369,8
ENSMMUG00000065211,10
ENSMMUG00000036962,1
ENSMMUG00000057372,1
ENSMMUG00000062761,5
ENSMMUG00000016921,5
ENSMMUG00000045717,8
ENSMMUG00000059912,1
ENSMMUG00000062666,3
ENSMMUG00000051460,3
ENSMMUG00000061124,6
ENSMMUG00000023553,2
ENSMMUG00000064694,7
ENSMMUG00000058302,3
ENSMMUG00000008460,1
ENSMMUG00000054195,8
ENSMMUG00000053485,3
ENSMMUG00000061368,1
ENSMMUG00000009449,4
ENSMMUG00000017381,7
ENSMMUG00000051886,4
ENSMMUG00000004436,3
ENSMMUG00000058176,8
ENSMMUG00000049607,3
ENSMMUG00000051128,4
ENSMMUG00000007030,3
ENSMMUG00000056964,3
ENSMMUG00000059368,3
ENSMMUG00000039375,8
ENSMMUG00000020940,5
ENSMMUG00000040250,3
ENSMMUG00000042245,2
ENSMMUG00000053729,7
ENSMMUG00000051198,5
ENSMMUG00000061743,3
ENSMMUG00000007466,8
ENSMMUG00000001273,7
ENSMMUG00000034491,4
ENSMMUG00000062301,7
ENSMMUG00000060485,2
ENSMMUG00000046062,5
ENSMMUG00000010785,3
ENSMMUG00000051776,5
ENSMMUG00000063145,7
ENSMMUG00000002451,4
ENSMMUG00000025093,2
ENSMMUG00000059537,3
ENSMMUG00000054161,7
ENSMMUG00000065275,5
ENSMMUG00000055638,2
ENSMMUG00000001610,1
ENSMMUG00000059796,4
ENSMMUG00000007516,7
ENSMMUG00000053334,7
ENSMMUG00000062673,4
ENSMMUG00000055668,3
ENSMMUG00000054743,3
ENSMMUG00000058373,2
ENSMMUG00000026977,4
ENSMMUG00000022781,5
ENSMMUG00000053970,7
ENSMMUG00000056163,5
ENSMMUG00000050781,8
ENSMMUG00000055931,2
ENSMMUG00000062584,5
ENSMMUG00000054707,5
ENSMMUG00000008462,1
ENSMMUG00000007517,7
ENSMMUG00000065227,8
ENSMMUG00000055060,5
ENSMMUG00000063322,7
ENSMMUG00000027039,4
ENSMMUG00000008628,2
ENSMMUG00000042039,8
ENSMMUG00000018046,3
ENSMMUG00000057287,7
ENSMMUG00000012388,7
ENSMMUG00000025787,7
ENSMMUG00000050948,5
ENSMMUG00000022626,4
ENSMMUG00000052369,2
ENSMMUG00000065155,4
ENSMMUG00000061843,7
ENSMMUG00000005938,2
ENSMMUG00000007467,8
ENSMMUG00000053638,5
ENSMMUG00000022782,5
ENSMMUG00000049554,5
ENSMMUG00000020204,5
ENSMMUG00000021135,5
ENSMMUG00000053009,6
ENSMMUG00000010781,3
ENSMMUG00000004787,7
ENSMMUG00000054217,5
ENSMMUG00000007626,3
ENSMMUG00000030145,6
ENSMMUG00000023361,8
ENSMMUG00000008464,1
ENSMMUG00000051953,2
ENSMMUG00000052006,4
ENSMMUG00000035660,2
ENSMMUG00000018043,3
ENSMMUG00000014671,4
ENSMMUG00000050366,7
ENSMMUG00000023981,2
ENSMMUG00000057051,5
ENSMMUG00000060799,2
ENSMMUG00000001276,7
ENSMMUG00000030144,6
ENSMMUG00000052960,5
ENSMMUG00000022727,3
ENSMMUG00000057923,4
ENSMMUG00000042148,7
ENSMMUG00000020203,5
ENSMMUG00000053687,6
ENSMMUG00000063691,7
ENSMMUG00000015808,5
ENSMMUG00000063115,6
ENSMMUG00000063291,4
ENSMMUG00000064003,7
ENSMMUG00000050328,6
ENSMMUG00000062772,7
ENSMMUG00000064942,5
ENSMMUG00000056074,8
ENSMMUG00000057402,7
ENSMMUG00000064695,6
